TW_ID,TW_DETAIL,TW_HASHTAG,USR_ID
27006,Watched #CreedII tonight and I’m pretty sure that I can claim an extra credit as I was in the crowd.,#CreedII,162848683
27007,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,953005685893025000
27008,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,591108656
27009,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,1002843382765490000
27010,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,718665398715944000
27011,The training montage and song before the final fight was unreal ???????? #CreedII #Creed2 @TheSlyStallone… https://t.co/By33VON44h,#CreedII,378027579
27012,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,498255517
27013,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,2254403515
27014,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,2976009146
27015,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,65153982
27016,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,950254994
27017,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,2227536105
27018,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,988538620859572000
27019,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,817485253824614000
27020,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,604001424
27021,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,1003597010585470000
27022,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,229890246
27023,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,806139088181071000
27024,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,103107446
27025,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,1024956393802080000
27026,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,484211742
27027,"Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a cha… https://t.co/z8KVKtE2xq",#CreedII,906094669
27028,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,48774119
27029,"Shots fired at #CreedII, #The1975, #XGames &amp; #AvrilLavigne in this weeks BEST OF Todds Trolls. No one and not… https://t.co/oelYNEiogj",#CreedII,342188187
27030,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,310764695
27031,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,119530137
27032,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,337971443
27033,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,872131899422113000
27034,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,3882435137
27035,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,38633736
27036,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,2179518543
27037,#CreedII very good ??,#CreedII,28792151
27038,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,3433571147
27039,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,310458288
27040,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,2594518727
27041,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,175407785
27042,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,184981624
27043,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,3986422337
27044,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,884455631742173000
27045,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,906900891424509000
27046,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,54184592
27047,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,559820024
27048,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,1229563208
27049,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,455996435
27050,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,757298796455923000
27051,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,877578876830060000
27052,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,893558947310862000
27053,"RT @RakutenTV_UK: Creed II will have you on the edge of your seat, no doubt about it. ??  #CreedII https://t.co/aetFTra6vH",#CreedII,1027246180713950000
27054,"Creed II will have you on the edge of your seat, no doubt about it. ??  #CreedII https://t.co/aetFTra6vH",#CreedII,1150403035
27055,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,787938140120047000
27056,"Somehow #CreedII, #The1975, #XGames &amp; #AvrilLavigne have targets on their backs in this weeks BEST OF Todds Tr… https://t.co/4KC120CyNY",#CreedII,342188187
27057,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,3712471816
27058,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,341031362
27059,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,49410618
27060,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,1028600644125570000
27061,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,1605817700
27062,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,3634456096
27063,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,2758291601
27064,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,992404749734555000
27065,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,37672703
27066,"RT @IEarths: Ding, Ding! ?? Were giving away a digital copy of #CreedII! Simply RT &amp; Subscribe to our #YouTube channel for a chance to win!…",#CreedII,67802248
27067,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,257167047
27068,RT @FCBayernUS: #CreedII star and lifelong #FCBayern fan @big9nasty got the surprise of a life-time from his idol Giovane Elber!! ???? https:…,#CreedII,846723493471440000
27069,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,49758429
27070,"RT @TheArtsShelf: Fancy winning a Blu-ray copy of #CreedII? ?? \n\nSimply Follow @TheArtsShelf, #RT this post AND #Tag a friend to enter!\n\nClo…",#CreedII,935201994
27071,RT @FCBayernUS: #CreedII star and lifelong #FCBayern fan @big9nasty got the surprise of a life-time from his idol Giovane Elber!! ???? https:…,#CreedII,2823559325
27072,RT @EdsFilmicForays: #BadTimesAtTheElRoyale - I can hardly express how much I loved this film (now out on DVD/Bluray). Find out why: https:…,#BadTimesattheElRoyale,777834278566658000
27073,???? / ???? Bad Times at the El Royale (2018) #badtimesattheelroyale #movies #cinema #film https://t.co/0pJ7ssw8c9 https://t.co/UJzrFjdnnF,#BadTimesattheElRoyale,89403639
27074,#BadTimesAtTheElRoyale is a criminally underrated movie and this scene right here is ??????????\nhttps://t.co/Kp3y0slwXS,#BadTimesattheElRoyale,992227993786331000
27075,#JonHamm just comes off as the biggest asshole jerk that sticks out like a sore thumb in the beginning of… https://t.co/wUa1vFyHQc,#BadTimesattheElRoyale,1529486935
27076,I can watch Jon Hamm in #BadTimesAtTheElRoyale over and over as that character lol. He comes off as such an asshole… https://t.co/a2OclccRge,#BadTimesattheElRoyale,1529486935
27077,"Watching #BadTimesAtTheElRoyale again, especially to see Jon Hamms performance! What a character lol! I wont say… https://t.co/nlQKcdO1HZ",#BadTimesattheElRoyale,1529486935
27078,Bad Times at the El Royale (2018) - Read 431 Movie Reviews \nLink: https://t.co/Sq6JHcWKuR \n#BadTimesAtTheElRoyale,#BadTimesattheElRoyale,4228094679
27079,Review backlog continues - the better of the batch:\nhttps://t.co/llZtMJM3Ke\n\n#BadTimesAtTheElRoyale #bumblebee… https://t.co/VfB3xPZEFY,#BadTimesattheElRoyale,1056399523
27080,"Finally got around to watching Bad Times at the El Royale and one thing is for sure, @CynthiaEriVo is a gosh darn m… https://t.co/1peMrqnhkv",#BadTimesattheElRoyale,257554509
27081,Watched #BadTimesAtTheElRoyale what a bloody fantastic film! #jeffbridges is king,#BadTimesattheElRoyale,3031688893
27082,Watching now! Can’t Sleep ??#badtimesattheelroyale https://t.co/9ZgFtWUi1J,#BadTimesattheElRoyale,440418764
27083,@mattlightrabbit @_ObiMoo @Nick_Offerman @mikeycubed @FoxySnob @Jaws19show @JayLews_ @InstantJunkSam @RedBezzle… https://t.co/GmYa7ugzWk,#BadTimesattheElRoyale,28133842
27084,what a fun movie and what an amazing ensemble cast\n(also cynthia erivo singing is always a plus)… https://t.co/iL6dZh1ZOC,#BadTimesattheElRoyale,157219450
27085,"...im just... bored @CynthiaEriVo is fantastic all the way through, but this exchange just might be my favourite… https://t.co/0G8hOThHQ5",#BadTimesattheElRoyale,557688334
27086,#NowWatching the fantastic #BadTimesAtTheElRoyale (and @Nick_Offerman getting to do some diy!) https://t.co/GaUNyRjIQ5,#BadTimesattheElRoyale,557688334
27087,@JamesGane @darkbreed @RedBezzle @Hall_Business @diddyking1 @bobafettatemytv @CinemaGet @KinzaLeah @Grumpy__Jimmy… https://t.co/JCYTvkU19m,#BadTimesattheElRoyale,557688334
27088,Im watching #BadTimesAtTheElRoyale.  Its pretty crazy... So I like it.\n\nhttps://t.co/ctlZqx5d1k,#BadTimesattheElRoyale,30999491
27089,My most favorite thing about #BadTimesAtTheElRoyale is the real life context of the movie &amp; the history of this tim… https://t.co/F43jD1xwcu,#BadTimesattheElRoyale,747915738933932000
27090,"#BadTimesattheElRoyale kept me on my toes with some smart, unexpected writing which could excuse the deceptively si… https://t.co/7dKSYvz6Ot",#BadTimesattheElRoyale,460052514
27091,"RT @rockyohio: Watched #BadTimesAtTheElRoyale last night. Entertaining, but was disappointed it didnt become a great film. The acting was…",#BadTimesattheElRoyale,2877128234
27092,"RT @rockyohio: Watched #BadTimesAtTheElRoyale last night. Entertaining, but was disappointed it didnt become a great film. The acting was…",#BadTimesattheElRoyale,26947037
27093,Bad Times at The El Royals is a under appreciated movie that no one talks about. #DrewGoddard #BadTimesAtTheElRoyale https://t.co/TgopWxwi3G,#BadTimesattheElRoyale,1869396686
27094,"RT @rockyohio: Watched #BadTimesAtTheElRoyale last night. Entertaining, but was disappointed it didnt become a great film. The acting was…",#BadTimesattheElRoyale,397921436
27095,"Watched #BadTimesAtTheElRoyale last night. Entertaining, but was disappointed it didnt become a great film. The ac… https://t.co/LOtYg0FRiJ",#BadTimesattheElRoyale,29070087
27096,Bad Times at the El Royale (2018) - Read 431 Movie Reviews \nLink: https://t.co/Sq6JHcWKuR \n#BadTimesAtTheElRoyale,#BadTimesattheElRoyale,4228094679
27097,"I loved this turning point in Bad Times at the El Royale... Not a great movie, but still worth seeing, I thought… https://t.co/aRyMYIOCDw",#BadTimesattheElRoyale,1009579347630520000
27098,#BadTimesAtTheElRoyale Billy Lee ??\n.\n.\n#??? #??? #??????? #??????? #?? #chrishemsworthKR\n#Korea… https://t.co/8B8FRV0r9b,#BadTimesattheElRoyale,1077150084746200000
27099,"How about a Western? Literally set in the West, but not as dusty as you  may imagine. Actually, pretty damp by shoo… https://t.co/AEcqqRhjRh",#BadTimesattheElRoyale,1905283370
27100,One of the best movies I’ve seen for a while! + it features Deep Purple with Hush ?? #badtimesattheelroyale @ Smørum… https://t.co/EDpXWeYjzR,#BadTimesattheElRoyale,571114380
27101,"@KevinRBrackett I do love the 20th Century Fox intro, and I do doubt something that iconic goes away. \nI say this a… https://t.co/XmpFQk19aa",#BadTimesattheElRoyale,24311694
27102,"I wanted so much to like Bad Times at the El Royale but it was about 30-40 minutes too long, a bit self indulgent… https://t.co/ZUHy1nbvRi",#BadTimesattheElRoyale,2201798778
27103,RT @genzothings: Thanks @PosterSpy for including my #BadTimesAtTheElRoyale poster in this awesome collection! https://t.co/9pSF27knei,#BadTimesattheElRoyale,1195176990
27104,Thanks @PosterSpy for including my #BadTimesAtTheElRoyale poster in this awesome collection! https://t.co/9pSF27knei,#BadTimesattheElRoyale,3640899256
27105,#NowWatching Bad Times at the El Royale review up soon at https://t.co/RynQV1DA2e\n\n#movies #badtimesattheelroyale… https://t.co/bDkUpaCFnJ,#BadTimesattheElRoyale,47226008
27106,RT @berkreviews: @coreyrstarr and I continue exploring #jeffbridges movies on #movieclub #podcast with #badtimesattheelroyale plus we discu…,#BadTimesattheElRoyale,743335572442222000
27107,@coreyrstarr and I continue exploring #jeffbridges movies on #movieclub #podcast with #badtimesattheelroyale plus w… https://t.co/ry2F6rhlP2,#BadTimesattheElRoyale,4671751333
27108,https://t.co/2PXaJHVxUO\n\nWatch Bad Times at the El Royale Full Movie\n\n#badtimesattheelroyale #moviereview… https://t.co/jy9eLUFAol,#BadTimesattheElRoyale,1093887139324970000
27109,Bad Times at the El Royale (2018) - Read 431 Movie Reviews \nLink: https://t.co/Sq6JHcWKuR \n#BadTimesAtTheElRoyale,#BadTimesattheElRoyale,4228094679
27110,https://t.co/Ujj1OHrttC\n\nWatch Bad Times at the El Royale Full Movie\n\n#badtimesattheelroyale #dakotajohnson… https://t.co/fxGrt1IR1j,#BadTimesattheElRoyale,1093882549753960000
27111,I LOVED #DrewGoddards #NeoNoir #thriller #BadTimesAtTheElRoyale\nGreat performances from @TheJeffBridges… https://t.co/cnzzBoXgIU,#BadTimesattheElRoyale,1090887620
27112,Where are we gonna live? - Vanellope #RalphBreaksTheInternet #vanellope https://t.co/JlO2tKZDgb,#RalphBreakstheInternet,924705329568407000
27113,Took me long enough. #RalphBreaksTheInternet https://t.co/CE2Y0iW39X,#RalphBreakstheInternet,141243953
27114,#RalphBreaksTheInternet was such a good movie and was better than the first one in my opinion.,#RalphBreakstheInternet,824870591521923000
27115,"Ralph Breaks the Internet (2018) dir. Rich Moore, Phil Johnston \n\n#RalphBreaksTheInternet https://t.co/CIn6ylOdvS",#RalphBreakstheInternet,700748474313146000
27116,Ive havent seen a musical number in a #Disney movie like that before. #RalphBreaksTheInternet,#RalphBreakstheInternet,824870591521923000
27117,RT @FleetwoodJMac: Ended up liking #RalphBreaksTheInternet more than I anticipated. Story had depth to it and they did well with the Disney…,#RalphBreakstheInternet,4379175917
27118,Ended up liking #RalphBreaksTheInternet more than I anticipated. Story had depth to it and they did well with the D… https://t.co/xmD5Igk3ue,#RalphBreakstheInternet,331899610
27119,Watching #RalphBreaksTheInternet first tonight. https://t.co/XSwDZ3LOCR,#RalphBreakstheInternet,824870591521923000
27120,"Be sure to register your kids for Early Release Movies!   We can also use Parent Volunteers (and if you volunteer,… https://t.co/igAud8SZVf",#RalphBreakstheInternet,3319670531
27121,RT @cyanwhisky: #RalphBreaksTheInternet #InfinityWar I shouldnt laugh but I also cry at the same time???????????? https://t.co/tQOjsP1MAp,#RalphBreakstheInternet,792282064150114000
27122,"RT @MrBrightside916: Dont trust a guy who has a fun + dungeon under his book store, but do listen to our #podcast about #netflix #you ?? @…",#RalphBreakstheInternet,4715862924
27123,"Dont trust a guy who has a fun + dungeon under his book store, but do listen to our #podcast about #netflix #you ??… https://t.co/wUt7BiKKZ3",#RalphBreakstheInternet,591495235
27124,"so, i just watched #ralphbreakstheinternet and i like it. my view on it is that is was not a bad sequel, but it alm… https://t.co/cXHPvOFtDV",#RalphBreakstheInternet,1094264173431790000
27125,@OriginalFunko Disney Princesses! I have all the Rock Candy ones from #RalphBreaksTheInternet except Cinderella and… https://t.co/XrBUvOLXyb,#RalphBreakstheInternet,35798704
27126,RT @azeensart: ??Rapunzel and Mulan ??\n\n#RalphBreaksTheInternet  #RalphRompeInternet\n\nCollab with my waifu?? https://t.co/h1acTlsQe6,#RalphBreakstheInternet,3077483997
27127,"RT @ReelOutreach: Happy weekend everyone! As we prepare for our next event, we thought it’d be fun to do some movie #giveaways! Let’s kick…",#RalphBreakstheInternet,38696171
27128,RT @MacKidYork: Ralph and Vanellope are back in an all-new adventure! Join them on an\nunforgettable journey! Available Now on Digital &amp; Blu…,#RalphBreakstheInternet,119973332
27129,Diving into #RalphBreaksTheInternet. Not expecting much.,#RalphBreakstheInternet,331899610
27130,"RT @DisneyAnimation: For this shot in #RalphBreaksTheInternet, the Effects Team procedurally broke up the capsule into individual pieces. T…",#RalphBreakstheInternet,1267637322
27131,"#RalphBreaksTheInternet is bad. Poor story, the pacing is off, all the jokes are cheap and they have been done befo… https://t.co/0wGxsPfttP",#RalphBreakstheInternet,907864893671464000
27132,Now Watching #RalphBreaksTheInternet https://t.co/EP32FVW3rz,#RalphBreakstheInternet,1416352825
27133,RT @cyanwhisky: #RalphBreaksTheInternet #InfinityWar I shouldnt laugh but I also cry at the same time???????????? https://t.co/tQOjsP1MAp,#RalphBreakstheInternet,853957426470584000
27134,RT @NighteStudios: I’ve been working on this in between commissions and life. I’m happy to finally have finished her.\n\n#yesss #RalphBreaksT…,#RalphBreakstheInternet,2534447892
27135,omg theres a rickroll in #ralphbreakstheinternet ?? https://t.co/QymOIWdSeH,#RalphBreakstheInternet,874975606571753000
27136,I dont know what to think of all the brands in #ralphbreakstheinternet... but I know that Im never gonna be over… https://t.co/nCqxjjAmBF,#RalphBreakstheInternet,874975606571753000
27137,RT @AmandaZima: The animators on #RalphBreaksTheInternet were tasked with coming up with videos that could be used in the background of the…,#RalphBreakstheInternet,1107182473052670000
27138,RT @wreckitralph: More #RalphBreaksTheInternet Easter eggs abound! How many did you find from this @BuzzFeed breakdown? https://t.co/rqcJQc…,#RalphBreakstheInternet,922409923
27139,RT @tyskvindcos: Can we please appreciate how serious cosplayers @egocosplay and me are?\n#lbm #LBM2019 #RalphBreaksTheInternet https://t.co…,#RalphBreakstheInternet,183555233
27140,We broke the internet. ?? #RalphBreaksTheInternet #RalphBreaksVR Repost from MathewMartinellis. @voidvr  @ILMxLAB… https://t.co/iLD6JyHKeq,#RalphBreakstheInternet,755472437509226000
27141,RT @tyskvindcos: Can we please appreciate how serious cosplayers @egocosplay and me are?\n#lbm #LBM2019 #RalphBreaksTheInternet https://t.co…,#RalphBreakstheInternet,4704520004
27142,RT @tyskvindcos: Can we please appreciate how serious cosplayers @egocosplay and me are?\n#lbm #LBM2019 #RalphBreaksTheInternet https://t.co…,#RalphBreakstheInternet,3039267772
27143,RT @tyskvindcos: Can we please appreciate how serious cosplayers @egocosplay and me are?\n#lbm #LBM2019 #RalphBreaksTheInternet https://t.co…,#RalphBreakstheInternet,815530104
27144,"RT @DisneyAnimation: To create the Princess dressing room in #RalphBreaksTheInternet, the Look Development team was inspired by the Disneyl…",#RalphBreakstheInternet,1108065649291480000
27145,Just watched #RalphBreaksTheInternet ?? Love Ralph he’s awesome https://t.co/LL15xyXUnw,#RalphBreakstheInternet,863404187480186000
27146,RT @tyskvindcos: Can we please appreciate how serious cosplayers @egocosplay and me are?\n#lbm #LBM2019 #RalphBreaksTheInternet https://t.co…,#RalphBreakstheInternet,795839624
27147,RT @tyskvindcos: Can we please appreciate how serious cosplayers @egocosplay and me are?\n#lbm #LBM2019 #RalphBreaksTheInternet https://t.co…,#RalphBreakstheInternet,246328835
27148,Can we please appreciate how serious cosplayers @egocosplay and me are?\n#lbm #LBM2019 #RalphBreaksTheInternet https://t.co/s0fk2aEE6p,#RalphBreakstheInternet,2464725546
27149,RT @DisneyAnimation: The race into the weekend is on! Add a fun Disney adventure to your family movie night when you watch #RalphBreaksTheI…,#RalphBreakstheInternet,1956555498
27150,"So Ralph literally broke the Internet, spread an Insecurity Virus and Friendships were tested. ??\n#RalphBreaksTheInternet \n#Bestfriends",#RalphBreakstheInternet,710948242435932000
27151,"RT @ReelOutreach: Happy weekend everyone! As we prepare for our next event, we thought it’d be fun to do some movie #giveaways! Let’s kick…",#RalphBreakstheInternet,1083156521477900000
27152,"All Friendships Change. But the Good Ones, they get Stronger because of those Changes, and overcome it. ??????… https://t.co/CzzYDVqz21",#RalphBreakstheInternet,710948242435932000
27153,"@BlurayReporter Wall-e because even though he’s a robot, he’s also very human and lovable.  My kids would be thrill… https://t.co/mQWSIUekJC",#RalphBreakstheInternet,284471090
27154,Sometimes you need something a little more light-hearted in your life... My 3 reasons to watch… https://t.co/zPMn5BztaY,#RalphBreakstheInternet,21346403
27155,@Kcoolman and @Martin_noFros #Review of #RalphBreaksTheInternet: https://t.co/aNnUSqUmHO @doubletoasted_ @wreckitralph,#RalphBreakstheInternet,261933503
27156,RT @NukeTheFridge: #RT &amp; Follow @NukeTheFridge for a chance to win a FREE copy of #RalphBreaksTheInternet \n\nBonus: Tell us what your favori…,#RalphBreakstheInternet,1105561405862890000
27157,RT @DisneyAnimation: Celebrate the anniversary of #Cinderella with this visual development artwork that was created for #RalphBreakstheInte…,#RalphBreakstheInternet,111912776
27158,"RT @DisneyAnimation: To create the Princess dressing room in #RalphBreaksTheInternet, the Look Development team was inspired by the Disneyl…",#RalphBreakstheInternet,111912776
27159,"RT @DisneyAnimation: To create the Princess dressing room in #RalphBreaksTheInternet, the Look Development team was inspired by the Disneyl…",#RalphBreakstheInternet,857942051773612000
27160,RT @DisneyAnimation: The race into the weekend is on! Add a fun Disney adventure to your family movie night when you watch #RalphBreaksTheI…,#RalphBreakstheInternet,857942051773612000
27161,RT @DisneyAnimation: Have you seen whats trending? Visit Disney Movies on Instagram for your chance to win #RalphBreaksTheInternet prizes!…,#RalphBreakstheInternet,3435780819
27162,"RT @DisneyAnimation: To create the screen-filled world of the internet, the #RalphBreaksTheInternet Tech team developed a new way to store…",#RalphBreakstheInternet,3435780819
27163,RT @DisneyAnimation: Velvet Painting - Sorrowful Kitten. Black Velvet. Eyes follow you. #RalphBreakstheInternet https://t.co/npoHSRxMoq,#RalphBreakstheInternet,3435780819
27164,RT @DisneyAnimation: Go behind the scenes and see how choreographer Paul Becker helped create the movement and sounds for A Place Called S…,#RalphBreakstheInternet,3435780819
27165,RT @DisneyAnimation: #RalphBreaksTheInternet is nominated for Best Animated Feature at the Academy Awards! Tune into the #Oscars this Sunda…,#RalphBreakstheInternet,3435780819
27166,"RT @DisneyAnimation: In the world of #RalphBreaksTheInternet, theres no better way to spend #Caturday than with cat videos! https://t.co/d…",#RalphBreakstheInternet,3435780819
27167,RT @wreckitralph: Get ready to dive into an unforgettable Internet adventure! Tomorrow is the big day to watch Academy Award-nominated #Ral…,#RalphBreakstheInternet,3435780819
